slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
5837,6782.489349,0.000000,33.000000,51.274688,0.000000,357.242340
5838,6782.489349,0.000000,33.000000,51.776081,0.000000,349.470752
5839,6782.489349,0.000000,33.000000,52.277473,0.000000,341.699164
5840,6782.489349,0.000000,33.000000,52.778866,0.000000,333.927577
5841,6782.489349,0.000000,33.000000,53.280259,0.000000,326.155989
5842,6782.489349,0.000000,33.000000,53.781652,0.000000,318.384401
5843,6782.489349,0.000000,33.000000,54.283044,0.000000,310.612813
5844,6782.489349,0.000000,33.000000,54.784437,0.000000,302.841226
5845,6782.489349,0.000000,33.000000,55.285830,0.000000,295.069638
5846,6782.489349,0.000000,33.000000,55.787223,0.000000,287.298050
5847,6782.489349,0.000000,33.000000,56.288615,0.000000,279.526462
5848,6782.489349,0.000000,33.000000,56.790008,0.000000,271.754875
5849,6782.489349,0.000000,33.000000,57.291401,0.000000,263.983287
5850,6782.489349,0.000000,33.000000,57.792794,0.000000,256.211699
5851,6782.489349,0.000000,33.000000,58.294186,0.000000,248.440111
5852,6782.489349,0.000000,33.000000,58.795579,0.000000,240.668524
5853,6782.489349,0.000000,33.000000,59.296972,0.000000,232.896936
5854,6782.489349,0.000000,33.000000,59.798365,0.000000,225.125348
5855,6782.489349,0.000000,33.000000,60.299757,0.000000,217.353760
5856,6782.489349,0.000000,33.000000,60.801150,0.000000,209.582173
5857,6782.489349,0.000000,33.000000,61.302543,0.000000,201.810585
5858,6782.489349,0.000000,33.000000,61.803936,0.000000,194.038997
5859,6782.489349,0.000000,33.000000,62.305328,0.000000,186.267409
5860,6782.489349,0.000000,33.000000,62.806721,0.000000,178.495822
5861,6782.489349,0.000000,33.000000,63.308114,0.000000,170.724234
5862,6782.489349,0.000000,33.000000,63.809507,0.000000,162.952646
5863,6782.489349,0.000000,33.000000,64.310899,0.000000,155.181058
5864,6782.489349,0.000000,33.000000,64.812292,0.000000,147.409471
5865,6782.489349,0.000000,33.000000,65.313685,0.000000,139.637883
5866,6782.489349,0.000000,33.000000,65.815078,0.000000,131.866295
5867,6782.489349,0.000000,33.000000,66.316470,0.000000,124.094708
5868,6782.489349,0.000000,33.000000,66.817863,0.000000,116.323120
5869,6782.489349,0.000000,33.000000,67.319256,0.000000,108.551532
5870,6782.489349,0.000000,33.000000,67.820649,0.000000,100.779944
5871,6782.489349,0.000000,33.000000,68.322042,0.000000,93.008357
5872,6782.489349,0.000000,33.000000,68.823434,0.000000,85.236769
5873,6782.489349,0.000000,33.000000,69.324827,0.000000,77.465181
5874,6782.489349,0.000000,33.000000,69.826220,0.000000,69.693593
5875,6782.489349,0.000000,33.000000,70.327613,0.000000,61.922006
