slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
95,6640.441128,0.000000,42.000000,52.132312,0.000000,317.883008
96,6640.441128,0.000000,42.000000,52.633705,0.000000,309.860724
97,6640.441128,0.000000,42.000000,53.135097,0.000000,301.838440
98,6640.441128,0.000000,42.000000,53.636490,0.000000,293.816156
99,6640.441128,0.000000,42.000000,54.137883,0.000000,285.793872
100,6640.441128,0.000000,42.000000,54.639276,0.000000,277.771588
101,6640.441128,0.000000,42.000000,55.140669,0.000000,269.749304
102,6640.441128,0.000000,42.000000,55.642061,0.000000,261.727019
103,6640.441128,0.000000,42.000000,56.143454,0.000000,253.704735
104,6640.441128,0.000000,42.000000,56.644847,0.000000,245.682451
105,6640.441128,0.000000,42.000000,57.146240,0.000000,237.660167
106,6640.441128,0.000000,42.000000,57.647632,0.000000,229.637883
107,6640.441128,0.000000,42.000000,58.149025,0.000000,221.615599
108,6640.441128,0.000000,42.000000,58.650418,0.000000,213.593315
109,6640.441128,0.000000,42.000000,59.151811,0.000000,205.571031
110,6640.441128,0.000000,42.000000,59.653203,0.000000,197.548747
111,6640.441128,0.000000,42.000000,60.154596,0.000000,189.526462
112,6640.441128,0.000000,42.000000,60.655989,0.000000,181.504178
113,6640.441128,0.000000,42.000000,61.157382,0.000000,173.481894
114,6640.441128,0.000000,42.000000,61.658774,0.000000,165.459610
115,6640.441128,0.000000,42.000000,62.160167,0.000000,157.437326
116,6640.441128,0.000000,42.000000,62.661560,0.000000,149.415042
117,6640.441128,0.000000,42.000000,63.162953,0.000000,141.392758
118,6640.441128,0.000000,42.000000,63.664345,0.000000,133.370474
119,6640.441128,0.000000,42.000000,64.165738,0.000000,125.348189
120,6640.441128,0.000000,42.000000,64.667131,0.000000,117.325905
121,6640.441128,0.000000,42.000000,65.168524,0.000000,109.303621
122,6640.441128,0.000000,42.000000,65.669916,0.000000,101.281337
123,6640.441128,0.000000,42.000000,66.171309,0.000000,93.259053
124,6640.441128,0.000000,42.000000,66.672702,0.000000,85.236769
125,6640.441128,0.000000,42.000000,67.174095,0.000000,77.214485
126,6640.441128,0.000000,42.000000,67.675487,0.000000,69.192201
127,6640.441128,0.000000,42.000000,68.176880,0.000000,61.169916
128,6640.441128,0.000000,42.000000,68.678273,0.000000,53.147632
129,6640.441128,0.000000,42.000000,69.179666,0.000000,45.125348
130,6640.441128,0.000000,42.000000,69.681058,0.000000,37.103064
131,6640.441128,0.000000,42.000000,70.182451,0.000000,29.080780
132,6640.441128,0.000000,42.000000,70.683844,0.000000,21.058496
133,6640.441128,0.000000,42.000000,71.185237,0.000000,13.036212
134,6640.441128,0.000000,42.000000,71.686630,0.000000,5.013928
135,6640.441128,0.000000,42.000000,72.188022,0.000000,356.991643
136,6640.441128,0.000000,42.000000,72.689415,0.000000,348.969359
137,6640.441128,0.000000,42.000000,73.190808,0.000000,340.947075
138,6640.441128,0.000000,42.000000,73.692201,0.000000,332.924791
139,6640.441128,0.000000,42.000000,74.193593,0.000000,324.902507
140,6640.441128,0.000000,42.000000,74.694986,0.000000,316.880223
141,6640.441128,0.000000,42.000000,75.196379,0.000000,308.857939
142,6640.441128,0.000000,42.000000,75.697772,0.000000,300.835655
143,6640.441128,0.000000,42.000000,76.199164,0.000000,292.813370
144,6640.441128,0.000000,42.000000,76.700557,0.000000,284.791086
145,6640.441128,0.000000,42.000000,77.201950,0.000000,276.768802
146,6640.441128,0.000000,42.000000,77.703343,0.000000,268.746518
147,6640.441128,0.000000,42.000000,78.204735,0.000000,260.724234
148,6640.441128,0.000000,42.000000,78.706128,0.000000,252.701950
149,6640.441128,0.000000,42.000000,79.207521,0.000000,244.679666
150,6640.441128,0.000000,42.000000,79.708914,0.000000,236.657382
